timestamp,demand_units,cost_usd,service_availability_pct,hour,day,weekday,month,quarter,is_weekend,is_month_start,is_month_end,is_business_hour,lag_1,lag_24,lag_168,rolling_mean_6,rolling_mean_24,rolling_std_24,rolling_max_24,rolling_min_24,demand_growth_rate,usage_spike,extreme_spike,urgency_encoded,sla_encoded,low_availability_flag,cost_per_unit,is_auto_allocated,priority_score,azure_region_India-South,azure_region_India-West,azure_region_US-East,azure_region_US-West,service_type_Storage
2024-02-08 08:00:00,307,3974.48,97.6,8,8,3,2,1,0,0,0,1,414.0,514.0,502.0,465.8333333333333,409.7916666666667,215.2961517793836,861.0,110.0,-0.2584541062801933,0,0,2,1,1,12.946188925081433,0,2,False,True,False,False,True
2024-02-08 09:00:00,720,3618.62,95.84,9,8,3,2,1,0,0,0,1,307.0,204.0,999.0,532.3333333333334,431.2916666666667,219.57379252159427,861.0,110.0,1.3452768729641695,0,0,3,2,1,5.025861111111111,0,6,False,False,False,False,False
2024-02-08 10:00:00,395,1148.33,97.35,10,8,3,2,1,0,0,0,1,720.0,480.0,687.0,529.6666666666666,427.75,219.4394538660737,861.0,110.0,-0.45138888888888884,0,0,2,3,1,2.9071645569620252,1,6,False,False,False,True,False
2024-02-08 11:00:00,501,1562.43,97.18,11,8,3,2,1,0,0,0,1,395.0,821.0,188.0,533.0,414.4166666666667,203.66082559995417,861.0,110.0,0.26835443037974693,0,0,2,3,1,3.118622754491018,0,6,True,False,False,False,False
2024-02-08 12:00:00,534,4054.31,95.99,12,8,3,2,1,0,0,0,1,501.0,428.0,965.0,478.5,418.8333333333333,205.11241173871565,861.0,110.0,0.06586826347305386,0,0,1,1,1,7.592340823970037,0,1,False,False,True,False,True
2024-02-08 13:00:00,672,3889.36,99.17,13,8,3,2,1,0,0,0,1,534.0,348.0,692.0,521.5,432.3333333333333,210.83038034249148,861.0,110.0,0.2584269662921348,0,0,3,2,0,5.787738095238096,1,6,True,False,False,False,False
2024-02-08 14:00:00,221,4087.45,97.16,14,8,3,2,1,0,0,0,1,672.0,171.0,285.0,507.1666666666667,434.4166666666667,208.36838545702741,861.0,110.0,-0.6711309523809523,0,0,1,1,1,18.49524886877828,0,1,False,False,False,False,True
2024-02-08 15:00:00,850,1678.99,96.53,15,8,3,2,1,0,0,0,1,221.0,772.0,937.0,528.8333333333334,437.6666666666667,214.38418717373332,861.0,110.0,2.8461538461538463,1,0,2,1,1,1.9752823529411765,0,2,False,False,True,False,False
2024-02-08 16:00:00,205,4850.9,95.65,16,8,3,2,1,0,0,0,1,850.0,232.0,879.0,497.1666666666667,436.5416666666667,215.5778844764919,861.0,110.0,-0.7588235294117647,0,0,2,3,1,23.66292682926829,0,6,False,False,False,False,True
2024-02-08 17:00:00,890,3605.16,95.45,17,8,3,2,1,0,0,0,1,205.0,339.0,994.0,562.0,459.5,233.34598309395588,890.0,110.0,3.3414634146341466,1,0,2,1,1,4.050741573033708,1,2,False,False,False,False,True
2024-02-08 18:00:00,135,419.48,99.8,18,8,3,2,1,0,0,0,1,890.0,177.0,178.0,495.5,457.75,235.70232700701007,890.0,110.0,-0.848314606741573,0,0,3,3,0,3.1072592592592594,1,9,False,True,False,False,True
2024-02-08 19:00:00,649,2440.9,99.98,19,8,3,2,1,0,0,0,1,135.0,669.0,244.0,491.6666666666667,456.9166666666667,234.95714996321846,890.0,110.0,3.807407407407408,0,0,1,1,0,3.7610169491525425,1,1,True,False,False,False,True
2024-02-08 20:00:00,171,3356.28,99.49,20,8,3,2,1,0,0,0,1,649.0,560.0,740.0,483.3333333333333,440.7083333333333,240.87963423337234,890.0,110.0,-0.736517719568567,0,0,3,3,0,19.627368421052633,0,9,True,False,False,False,True
2024-02-08 21:00:00,667,926.39,97.29,21,8,3,2,1,0,0,0,0,171.0,224.0,113.0,452.8333333333333,459.1666666666667,240.5245475435143,890.0,110.0,2.9005847953216373,0,0,2,3,1,1.3888905547226387,0,6,False,True,False,False,False
2024-02-08 22:00:00,266,4518.67,99.04,22,8,3,2,1,0,0,0,0,667.0,110.0,730.0,463.0,465.6666666666667,232.65755141813463,890.0,126.0,-0.6011994002998501,0,0,1,1,0,16.98748120300752,0,1,True,False,False,False,True
2024-02-08 23:00:00,320,3795.13,99.17,23,8,3,2,1,0,0,0,0,266.0,567.0,101.0,368.0,455.375,233.44188598114198,890.0,126.0,0.20300751879699241,0,0,2,1,0,11.859781250000001,0,2,False,True,False,False,True
2024-02-09 00:00:00,175,499.02,96.5,0,9,4,2,1,0,0,0,0,320.0,506.0,615.0,374.6666666666667,441.5833333333333,240.0063253997309,890.0,126.0,-0.453125,0,0,2,1,1,2.851542857142857,1,2,False,False,True,False,False
2024-02-09 01:00:00,821,4574.67,97.93,1,9,4,2,1,0,0,0,0,175.0,126.0,855.0,403.3333333333333,470.5416666666667,242.19179951769877,890.0,135.0,3.6914285714285713,1,0,3,2,1,5.572070645554202,1,6,False,False,False,False,True
2024-02-09 02:00:00,310,2081.41,99.78,2,9,4,2,1,0,0,0,0,821.0,306.0,165.0,426.5,470.7083333333333,242.07499362022068,890.0,135.0,-0.6224116930572472,0,0,2,1,0,6.714225806451612,1,2,False,False,False,False,True
2024-02-09 03:00:00,327,2317.1,96.4,3,9,4,2,1,0,0,0,0,310.0,321.0,345.0,369.8333333333333,470.9583333333333,241.91670847747932,890.0,135.0,0.05483870967741944,0,0,2,3,1,7.085932721712538,0,6,True,False,False,False,True
2024-02-09 04:00:00,836,3937.23,98.31,4,9,4,2,1,0,0,0,0,327.0,411.0,701.0,464.8333333333333,488.6666666666667,252.6536840379917,890.0,135.0,1.5565749235474007,1,0,2,3,1,4.709605263157894,0,6,False,False,False,True,True
2024-02-09 05:00:00,552,3255.59,98.31,5,9,4,2,1,0,0,0,0,836.0,481.0,529.0,503.5,491.625,252.97547784578396,890.0,135.0,-0.3397129186602871,0,0,2,3,1,5.897807971014493,0,6,False,False,False,False,True
2024-02-09 06:00:00,865,2243.89,97.26,6,9,4,2,1,0,0,0,0,552.0,861.0,789.0,618.5,491.7916666666667,253.23060107111652,890.0,135.0,0.5670289855072463,1,0,1,1,1,2.5940924855491327,0,1,False,True,False,False,False
2024-02-09 07:00:00,586,1372.16,97.45,7,9,4,2,1,0,0,0,0,865.0,414.0,671.0,579.3333333333334,498.9583333333333,253.36714710451824,890.0,135.0,-0.3225433526011561,0,0,2,2,1,2.3415699658703075,0,4,False,False,False,True,True
2024-02-09 08:00:00,767,2632.79,97.28,8,9,4,2,1,0,0,0,1,586.0,307.0,331.0,655.5,518.125,255.60368652508959,890.0,135.0,0.3088737201365188,0,0,3,2,1,3.4325814863103,0,6,False,False,False,True,False
2024-02-09 09:00:00,573,2937.98,97.61,9,9,4,2,1,0,0,0,1,767.0,720.0,535.0,696.5,512.0,252.29572020702486,890.0,135.0,-0.2529335071707953,0,0,3,3,1,5.127364746945899,0,9,False,False,False,False,True
2024-02-09 10:00:00,974,3191.57,95.74,10,9,4,2,1,0,0,0,1,573.0,395.0,452.0,719.5,536.125,267.8260812217658,974.0,135.0,0.699825479930192,1,0,1,2,1,3.2767659137577003,1,2,False,False,False,False,False
2024-02-09 11:00:00,760,3064.81,98.97,11,9,4,2,1,0,0,0,1,974.0,501.0,787.0,754.1666666666666,546.9166666666666,271.5414800031815,974.0,135.0,-0.2197125256673511,0,0,2,2,1,4.032644736842105,1,4,False,False,False,False,False
2024-02-09 12:00:00,929,3124.79,98.31,12,9,4,2,1,0,0,0,1,760.0,534.0,778.0,764.8333333333334,563.375,282.4750566133147,974.0,135.0,0.22236842105263155,1,0,3,1,1,3.3636060279870827,0,3,False,True,False,False,False
2024-02-09 13:00:00,890,2431.11,99.87,13,9,4,2,1,0,0,0,1,929.0,672.0,482.0,815.5,572.4583333333334,289.5366582132135,974.0,135.0,-0.041980624327233595,1,0,3,3,0,2.7315842696629216,0,9,False,False,False,True,True
2024-02-09 14:00:00,589,2853.25,96.23,14,9,4,2,1,0,0,0,1,890.0,221.0,809.0,785.8333333333334,587.7916666666666,279.6917525585542,974.0,135.0,-0.3382022471910112,0,0,3,3,1,4.844227504244482,0,9,True,False,False,False,True
2024-02-09 15:00:00,475,1514.33,95.73,15,9,4,2,1,0,0,0,1,589.0,850.0,159.0,769.5,572.1666666666666,274.83918881801554,974.0,135.0,-0.19354838709677424,0,0,2,2,1,3.1880631578947365,1,4,False,True,False,False,False
2024-02-09 16:00:00,330,876.04,96.71,16,9,4,2,1,0,0,0,1,475.0,205.0,569.0,662.1666666666666,577.375,268.6943976859697,974.0,135.0,-0.3052631578947368,0,0,1,3,1,2.6546666666666665,0,3,False,False,True,False,True
2024-02-09 17:00:00,801,3073.98,97.55,17,9,4,2,1,0,0,0,1,330.0,890.0,510.0,669.0,573.6666666666666,264.77778487312474,974.0,135.0,1.4272727272727272,0,0,1,1,1,3.837677902621723,0,1,False,False,False,False,True
2024-02-09 18:00:00,324,330.29,96.03,18,9,4,2,1,0,0,0,1,801.0,135.0,182.0,568.1666666666666,581.5416666666666,253.74447591616857,974.0,171.0,-0.5955056179775281,0,0,1,2,1,1.0194135802469138,1,2,False,False,False,True,False
2024-02-09 19:00:00,574,419.51,97.3,19,9,4,2,1,0,0,0,1,324.0,649.0,173.0,515.5,578.4166666666666,253.3390779287654,974.0,171.0,0.771604938271605,0,0,3,2,1,0.7308536585365853,0,6,False,True,False,False,True
2024-02-09 20:00:00,676,1311.85,98.21,20,9,4,2,1,0,0,0,1,574.0,171.0,410.0,530.0,599.4583333333334,238.57037593834374,974.0,175.0,0.17770034843205584,0,0,1,1,1,1.9406065088757396,0,1,False,False,True,False,False
2024-02-09 21:00:00,719,1052.2,95.28,21,9,4,2,1,0,0,0,0,676.0,667.0,553.0,570.6666666666666,601.625,239.44497643327333,974.0,175.0,0.06360946745562135,0,0,3,1,1,1.4634214186369958,0,3,False,True,False,False,True
2024-02-09 22:00:00,179,1933.15,98.79,22,9,4,2,1,0,0,0,0,719.0,266.0,125.0,545.5,598.0,245.3331364208416,974.0,175.0,-0.7510431154381085,0,0,1,1,1,10.799720670391062,0,1,False,True,False,False,False
2024-02-09 23:00:00,744,1919.32,99.7,23,9,4,2,1,0,0,0,0,179.0,320.0,525.0,536.0,615.6666666666666,239.64405972675286,974.0,175.0,3.156424581005586,0,0,3,1,0,2.579731182795699,1,3,True,False,False,False,True
2024-02-10 00:00:00,785,672.59,96.34,0,10,5,2,1,1,0,0,0,744.0,175.0,476.0,612.8333333333334,641.0833333333334,222.61839383879186,974.0,179.0,0.05510752688172049,0,0,2,2,1,0.8568025477707006,1,4,True,False,False,False,True
2024-02-10 01:00:00,675,1307.86,98.88,1,10,5,2,1,1,0,0,0,785.0,821.0,342.0,629.6666666666666,635.0,219.46060357553958,974.0,179.0,-0.14012738853503182,0,0,3,3,1,1.9375703703703702,1,9,False,True,False,False,False
2024-02-10 02:00:00,309,122.39,97.09,2,10,5,2,1,1,0,0,0,675.0,310.0,934.0,568.5,634.9583333333334,219.5250761484255,974.0,179.0,-0.5422222222222222,0,0,1,1,1,0.396084142394822,0,1,False,False,True,False,False
2024-02-10 03:00:00,396,1819.72,98.32,3,10,5,2,1,1,0,0,0,309.0,327.0,727.0,514.6666666666666,637.8333333333334,215.7356810033335,974.0,179.0,0.2815533980582525,0,0,3,3,1,4.595252525252525,0,9,False,False,False,True,True
2024-02-10 04:00:00,709,4002.53,98.72,4,10,5,2,1,1,0,0,0,396.0,836.0,422.0,603.0,632.5416666666666,212.19207442615837,974.0,179.0,0.7904040404040404,0,0,2,3,1,5.645317348377997,0,6,False,False,False,True,False
2024-02-10 05:00:00,271,1404.18,96.47,5,10,5,2,1,1,0,0,0,709.0,552.0,279.0,524.1666666666666,620.8333333333334,224.2399077592675,974.0,179.0,-0.617771509167842,0,0,1,1,1,5.181476014760148,0,1,False,False,False,False,False
2024-02-10 06:00:00,188,3252.41,98.94,6,10,5,2,1,1,0,0,0,271.0,865.0,873.0,424.6666666666667,592.625,234.53484259551834,974.0,179.0,-0.30627306273062727,0,0,2,3,1,17.30005319148936,0,6,False,False,False,False,False
2024-02-10 07:00:00,973,581.45,95.53,7,10,5,2,1,1,0,0,0,188.0,586.0,725.0,474.3333333333333,608.75,247.0304065072374,974.0,179.0,4.175531914893617,1,0,1,3,1,0.597584789311408,0,3,False,False,False,True,False
2024-02-10 08:00:00,325,160.19,99.93,8,10,5,2,1,1,0,0,1,973.0,767.0,365.0,477.0,590.3333333333334,251.1610719398434,974.0,179.0,-0.6659815005138746,0,0,2,3,0,0.4928923076923077,1,6,False,True,False,False,False
2024-02-10 09:00:00,242,2542.14,96.69,9,10,5,2,1,1,0,0,1,325.0,573.0,649.0,451.3333333333333,576.5416666666666,261.04755175132794,974.0,179.0,-0.25538461538461543,0,0,1,3,1,10.504710743801652,0,3,False,True,False,False,True
2024-02-10 10:00:00,807,2361.27,96.12,10,10,5,2,1,1,0,0,1,242.0,974.0,479.0,467.6666666666667,569.5833333333334,252.06364218217735,973.0,179.0,2.334710743801653,1,0,2,2,1,2.925985130111524,0,4,True,False,False,False,False
2024-02-10 11:00:00,790,1038.44,95.69,11,10,5,2,1,1,0,0,1,807.0,760.0,176.0,554.1666666666666,570.8333333333334,253.12115447069914,973.0,179.0,-0.02106567534076831,0,0,1,2,1,1.3144810126582278,1,2,True,False,False,False,False
2024-02-10 12:00:00,153,1504.27,99.06,12,10,5,2,1,1,0,0,1,790.0,929.0,713.0,548.3333333333334,538.5,254.93630918158692,973.0,153.0,-0.8063291139240506,0,0,3,1,0,9.831830065359476,1,3,False,False,False,False,False
2024-02-10 13:00:00,295,250.29,97.93,13,10,5,2,1,1,0,0,1,153.0,890.0,623.0,435.3333333333333,513.7083333333334,248.1073538974002,973.0,153.0,0.9281045751633987,0,0,2,3,1,0.8484406779661017,0,6,False,False,False,True,False
2024-02-10 14:00:00,828,4009.22,99.76,14,10,5,2,1,1,0,0,1,295.0,589.0,913.0,519.1666666666666,523.6666666666666,255.9336983888864,973.0,153.0,1.8067796610169493,1,0,1,2,0,4.842053140096618,1,2,False,True,False,False,True
2024-02-10 15:00:00,588,1576.29,98.24,15,10,5,2,1,1,0,0,1,828.0,475.0,148.0,576.8333333333334,528.375,256.03885786952236,973.0,153.0,-0.28985507246376807,0,0,1,1,1,2.680765306122449,0,1,False,False,False,True,False
2024-02-10 16:00:00,944,1175.34,96.7,16,10,5,2,1,1,0,0,1,588.0,330.0,353.0,599.6666666666666,553.9583333333334,265.8431180335437,973.0,153.0,0.6054421768707483,1,0,3,3,1,1.2450635593220338,0,9,False,False,True,False,True
2024-02-10 17:00:00,397,4042.82,99.18,17,10,5,2,1,1,0,0,1,944.0,801.0,958.0,534.1666666666666,537.125,262.2871497291522,973.0,153.0,-0.5794491525423728,0,0,2,3,0,10.183425692695215,0,6,False,False,False,True,True
2024-02-10 18:00:00,529,292.44,96.41,18,10,5,2,1,1,0,0,1,397.0,324.0,479.0,596.8333333333334,545.6666666666666,258.35325776366903,973.0,153.0,0.33249370277078083,0,0,1,2,1,0.5528166351606805,0,2,False,False,True,False,False
2024-02-10 19:00:00,636,1494.18,96.45,19,10,5,2,1,1,0,0,1,529.0,574.0,348.0,653.6666666666666,548.25,258.9581550887246,973.0,153.0,0.2022684310018903,0,0,1,1,1,2.3493396226415095,0,1,True,False,False,False,False
2024-02-10 20:00:00,678,1387.49,95.14,20,10,5,2,1,1,0,0,1,636.0,676.0,171.0,628.6666666666666,548.3333333333334,259.00137093252414,973.0,153.0,0.0660377358490567,0,0,3,3,1,2.0464454277286137,0,9,True,False,False,False,True
2024-02-10 21:00:00,774,1388.57,96.26,21,10,5,2,1,1,0,0,0,678.0,719.0,546.0,659.6666666666666,550.625,260.8140787911029,973.0,153.0,0.1415929203539823,0,0,3,2,1,1.7940180878552971,0,6,False,False,False,False,True
2024-02-10 22:00:00,599,156.33,96.31,22,10,5,2,1,1,0,0,0,774.0,179.0,605.0,602.1666666666666,568.125,248.5992606411051,973.0,153.0,-0.22609819121447028,0,0,2,2,1,0.2609849749582638,0,4,False,False,False,True,True
2024-02-10 23:00:00,723,4679.89,96.49,23,10,5,2,1,1,0,0,0,599.0,744.0,808.0,656.5,567.25,247.98952467357535,973.0,153.0,0.20701168614357268,0,0,2,1,1,6.472876901798064,1,2,False,False,False,True,False
2024-02-11 00:00:00,940,4334.31,96.84,0,11,6,2,1,1,0,0,0,723.0,785.0,352.0,725.0,573.7083333333334,255.80214486755276,973.0,153.0,0.3001383125864454,1,0,3,2,1,4.610968085106383,0,6,False,False,True,False,True
2024-02-11 01:00:00,305,2131.02,97.88,1,11,6,2,1,1,0,0,0,940.0,675.0,969.0,669.8333333333334,558.2916666666666,260.5378181956403,973.0,153.0,-0.675531914893617,0,0,2,1,1,6.986950819672131,0,2,True,False,False,False,False
2024-02-11 02:00:00,979,2282.63,96.08,2,11,6,2,1,1,0,0,0,305.0,309.0,398.0,720.0,586.2083333333334,268.4402579745619,979.0,153.0,2.2098360655737705,1,0,3,1,1,2.3315934627170583,0,3,False,False,True,False,True
2024-02-11 03:00:00,236,2668.36,98.18,3,11,6,2,1,1,0,0,0,979.0,396.0,833.0,630.3333333333334,579.5416666666666,275.26935096321586,979.0,153.0,-0.7589376915219612,0,0,3,1,1,11.306610169491526,0,3,True,False,False,False,True
2024-02-11 04:00:00,507,2443.75,95.67,4,11,6,2,1,1,0,0,0,236.0,709.0,159.0,615.0,571.125,274.22512371819744,979.0,153.0,1.1483050847457625,0,0,1,1,1,4.820019723865878,1,1,False,False,True,False,False
2024-02-11 05:00:00,378,3917.76,99.65,5,11,6,2,1,1,0,0,0,507.0,271.0,456.0,557.5,575.5833333333334,269.97035532373377,979.0,153.0,-0.2544378698224852,0,0,2,3,0,10.364444444444445,1,6,True,False,False,False,False
2024-02-11 06:00:00,544,2493.26,95.13,6,11,6,2,1,1,0,0,0,378.0,188.0,256.0,491.5,590.4166666666666,257.2283567887336,979.0,153.0,0.4391534391534391,0,0,1,3,1,4.583198529411765,0,3,False,False,True,False,True
2024-02-11 07:00:00,776,1025.24,99.54,7,11,6,2,1,1,0,0,0,544.0,973.0,441.0,570.0,582.2083333333334,247.44625752336373,979.0,153.0,0.42647058823529416,0,0,3,2,0,1.3211855670103092,0,6,True,False,False,False,False
2024-02-11 08:00:00,370,673.16,97.74,8,11,6,2,1,1,0,0,1,776.0,325.0,993.0,468.5,584.0833333333334,245.57597189263961,979.0,153.0,-0.5231958762886597,0,0,3,2,1,1.8193513513513513,1,6,False,False,True,False,False
2024-02-11 09:00:00,540,4599.53,98.55,9,11,6,2,1,1,0,0,1,370.0,242.0,301.0,519.1666666666666,596.5,234.82611513165722,979.0,153.0,0.45945945945945943,0,0,2,1,1,8.517648148148147,0,2,False,False,False,True,True
2024-02-11 10:00:00,327,337.08,96.49,10,11,6,2,1,1,0,0,1,540.0,807.0,878.0,489.1666666666667,576.5,236.55277929312993,979.0,153.0,-0.3944444444444445,0,0,2,3,1,1.0308256880733944,1,6,False,False,False,False,False
2024-02-11 11:00:00,226,4498.05,95.87,11,11,6,2,1,1,0,0,1,327.0,790.0,134.0,463.8333333333333,553.0,242.36426053073126,979.0,153.0,-0.308868501529052,0,0,3,2,1,19.90287610619469,1,6,False,False,True,False,False
2024-02-11 12:00:00,369,3483.35,99.74,12,11,6,2,1,1,0,0,1,226.0,153.0,866.0,434.6666666666667,562.0,230.58922634058047,979.0,226.0,0.6327433628318584,0,0,3,1,0,9.439972899728996,1,3,False,False,False,False,True
2024-02-11 13:00:00,919,2083.05,97.21,13,11,6,2,1,1,0,0,1,369.0,295.0,634.0,458.5,588.0,234.324004597128,979.0,226.0,1.4905149051490514,1,0,2,2,1,2.26664853101197,1,4,False,False,False,True,True
2024-02-11 14:00:00,859,1017.17,97.4,14,11,6,2,1,1,0,0,1,919.0,828.0,555.0,540.0,589.2916666666666,235.78536281720437,979.0,226.0,-0.06528835690968449,1,0,3,3,1,1.1841327124563445,0,9,False,False,False,True,False
2024-02-11 15:00:00,951,1621.36,99.93,15,11,6,2,1,1,0,0,1,859.0,588.0,264.0,608.5,604.4166666666666,247.07152927788044,979.0,226.0,0.1071012805587892,1,0,2,1,0,1.704900105152471,0,2,True,False,False,False,False
2024-02-11 16:00:00,586,2696.38,96.68,16,11,6,2,1,1,0,0,1,951.0,944.0,127.0,651.6666666666666,589.5,236.248027366966,979.0,226.0,-0.3838065194532071,0,0,1,2,1,4.601331058020478,0,2,False,False,False,False,False
2024-02-11 17:00:00,647,3318.57,95.5,17,11,6,2,1,1,0,0,1,586.0,397.0,471.0,721.8333333333334,599.9166666666666,232.87875491927966,979.0,226.0,0.10409556313993185,0,0,1,3,1,5.1291653786707885,1,3,False,True,False,False,True
2024-02-11 18:00:00,254,3488.21,97.93,18,11,6,2,1,1,0,0,1,647.0,529.0,962.0,702.6666666666666,588.4583333333334,243.06252177732733,979.0,226.0,-0.60741885625966,0,0,3,3,1,13.733110236220472,0,9,True,False,False,False,True
2024-02-11 19:00:00,756,2291.74,97.77,19,11,6,2,1,1,0,0,1,254.0,636.0,413.0,675.5,593.4583333333334,245.30690257160632,979.0,226.0,1.9763779527559056,0,0,3,3,1,3.0314021164021163,0,9,False,False,False,False,False
2024-02-11 20:00:00,871,1932.47,98.87,20,11,6,2,1,1,0,0,1,756.0,678.0,664.0,677.5,601.5,251.28937069857787,979.0,226.0,0.1521164021164021,1,0,2,3,1,2.218679678530425,0,6,False,False,True,False,False
2024-02-11 21:00:00,998,3864.76,99.78,21,11,6,2,1,1,0,0,0,871.0,774.0,383.0,685.3333333333334,610.8333333333334,261.91031765234857,998.0,226.0,0.14580941446613083,1,0,2,1,0,3.87250501002004,1,2,False,False,True,False,False
2024-02-11 22:00:00,118,4634.53,96.54,22,11,6,2,1,1,0,0,0,998.0,599.0,397.0,607.3333333333334,590.7916666666666,280.5922275979966,998.0,118.0,-0.8817635270541082,0,0,1,3,1,39.27567796610169,1,3,False,False,False,True,True
2024-02-11 23:00:00,524,4580.88,98.61,23,11,6,2,1,1,0,0,0,118.0,723.0,574.0,586.8333333333334,582.5,279.4535039493425,998.0,118.0,3.4406779661016946,0,0,3,1,1,8.742137404580152,0,3,False,True,False,False,True
2024-02-12 00:00:00,157,2802.94,97.17,0,12,0,2,1,0,0,0,0,524.0,940.0,696.0,570.6666666666666,549.875,281.599980314351,998.0,118.0,-0.700381679389313,0,0,1,3,1,17.85312101910828,0,3,False,False,True,False,False
2024-02-12 01:00:00,522,487.2,98.92,1,12,0,2,1,0,0,0,0,157.0,305.0,448.0,531.6666666666666,558.9166666666666,276.83913342788264,998.0,118.0,2.3248407643312103,0,0,2,3,1,0.9333333333333333,1,6,False,False,False,False,False
2024-02-12 02:00:00,874,459.12,95.82,2,12,0,2,1,0,0,0,0,522.0,979.0,735.0,532.1666666666666,554.5416666666666,270.6727494943665,998.0,118.0,0.6743295019157087,1,0,3,3,1,0.5253089244851259,1,9,False,False,False,False,False
2024-02-12 03:00:00,647,2073.5,97.5,3,12,0,2,1,0,0,0,0,874.0,236.0,544.0,473.6666666666667,571.6666666666666,262.5218279399398,998.0,118.0,-0.2597254004576659,0,0,2,3,1,3.204791344667697,0,6,False,False,True,False,False
2024-02-12 04:00:00,822,3690.98,95.39,4,12,0,2,1,0,0,0,0,647.0,507.0,306.0,591.0,584.7916666666666,266.98460779060184,998.0,118.0,0.27047913446676963,1,0,1,2,1,4.490243309002433,1,2,False,False,False,False,True
2024-02-12 05:00:00,943,2536.99,97.81,5,12,0,2,1,0,0,0,0,822.0,378.0,516.0,660.8333333333334,608.3333333333334,272.804065165853,998.0,118.0,0.14720194647201956,1,0,3,3,1,2.6903393425238598,1,9,False,False,False,False,False
2024-02-12 06:00:00,759,3174.08,95.84,6,12,0,2,1,0,0,0,0,943.0,544.0,538.0,761.1666666666666,617.2916666666666,274.1265146141347,998.0,118.0,-0.19512195121951215,0,0,2,1,1,4.181923583662714,1,2,False,False,False,True,False
2024-02-12 07:00:00,201,4232.26,99.8,7,12,0,2,1,0,0,0,0,759.0,776.0,264.0,707.6666666666666,593.3333333333334,284.58034193263063,998.0,118.0,-0.7351778656126482,0,0,2,3,0,21.056019900497514,1,6,False,True,False,False,True
2024-02-12 08:00:00,175,297.64,97.77,8,12,0,2,1,0,0,0,1,201.0,370.0,658.0,591.1666666666666,585.2083333333334,293.86613029784826,998.0,118.0,-0.12935323383084574,0,0,1,2,1,1.7007999999999999,1,2,False,False,False,True,False
2024-02-12 09:00:00,679,4626.7,97.65,9,12,0,2,1,0,0,0,1,175.0,540.0,519.0,596.5,591.0,294.30581551080235,998.0,118.0,2.88,0,0,1,1,1,6.813991163475699,0,1,False,True,False,False,False
2024-02-12 10:00:00,165,1721.4,99.86,10,12,0,2,1,0,0,0,1,679.0,327.0,470.0,487.0,584.25,302.37124460705155,998.0,118.0,-0.7569955817378498,0,0,3,1,0,10.432727272727274,1,3,False,False,False,False,False
2024-02-12 11:00:00,914,329.26,97.49,11,12,0,2,1,0,0,0,1,165.0,226.0,767.0,482.1666666666667,612.9166666666666,299.5301997791052,998.0,118.0,4.539393939393939,1,0,1,2,1,0.3602407002188184,0,2,False,True,False,False,False
2024-02-12 12:00:00,833,4193.6,98.38,12,12,0,2,1,0,0,0,1,914.0,369.0,365.0,494.5,632.25,298.0729776413838,998.0,118.0,-0.0886214442013129,1,0,2,3,1,5.034333733493398,1,6,False,False,False,False,False
2024-02-12 13:00:00,250,4677.35,95.23,13,12,0,2,1,0,0,0,1,833.0,919.0,378.0,502.6666666666667,604.375,301.3544514932258,998.0,118.0,-0.6998799519807923,0,0,3,3,1,18.709400000000002,1,9,False,False,False,False,False
2024-02-12 14:00:00,885,3866.25,98.54,14,12,0,2,1,0,0,0,1,250.0,859.0,581.0,621.0,605.4583333333334,302.35466924539656,998.0,118.0,2.54,1,0,2,1,1,4.36864406779661,0,2,False,False,False,True,True
2024-02-12 15:00:00,536,4042.13,95.52,15,12,0,2,1,0,0,0,1,885.0,951.0,616.0,597.1666666666666,588.1666666666666,293.4703402044408,998.0,118.0,-0.39435028248587567,0,0,3,1,1,7.541287313432836,0,3,False,False,False,True,False
2024-02-12 16:00:00,889,4369.41,98.9,16,12,0,2,1,0,0,0,1,536.0,586.0,181.0,717.8333333333334,600.7916666666666,299.82182812995575,998.0,118.0,0.6585820895522387,1,0,2,1,1,4.9149718785151855,1,2,True,False,False,False,True
2024-02-12 17:00:00,167,2659.58,99.38,17,12,0,2,1,0,0,0,1,889.0,647.0,218.0,593.3333333333334,580.7916666666666,312.35305820659806,998.0,118.0,-0.81214848143982,0,0,1,1,0,15.92562874251497,0,1,False,False,True,False,True
2024-02-12 18:00:00,334,3434.27,96.58,18,12,0,2,1,0,0,0,1,167.0,254.0,873.0,510.1666666666667,584.125,309.124192363438,998.0,118.0,1.0,0,0,1,2,1,10.282245508982037,0,2,True,False,False,False,True
2024-02-12 19:00:00,814,1503.61,99.39,19,12,0,2,1,0,0,0,1,334.0,756.0,736.0,604.1666666666666,586.5416666666666,310.7487422293154,998.0,118.0,1.4371257485029938,1,0,3,1,0,1.8471867321867321,0,3,True,False,False,False,True
2024-02-12 20:00:00,844,1323.53,97.41,20,12,0,2,1,0,0,0,1,814.0,871.0,402.0,597.3333333333334,585.4166666666666,309.72132167716404,998.0,118.0,0.03685503685503688,1,0,2,1,1,1.5681635071090048,1,2,False,True,False,False,False
2024-02-12 21:00:00,774,3083.82,97.86,21,12,0,2,1,0,0,0,0,844.0,998.0,314.0,637.0,576.0833333333334,299.9692617102865,943.0,118.0,-0.08293838862559244,0,0,1,1,1,3.984263565891473,1,1,False,False,False,False,False
